utterance_id,rel_path,speaker_id,dialect_group,duration_sec,score,transcript
librispeech_8086_icemarch_01_gul_0035,librispeech_8086/librispeech_8086_icemarch_01_gul_0035.wav,librispeech_8086,standard,2.36,-0.02,я хочу только ласки своей матери
librispeech_8086_icemarch_01_gul_0036,librispeech_8086/librispeech_8086_icemarch_01_gul_0036.wav,librispeech_8086,standard,6.72,-0.05,я помню я думал истинная жизнь любящих людей состоит в любовании друг другом
librispeech_8086_icemarch_01_gul_0037,librispeech_8086/librispeech_8086_icemarch_01_gul_0037.wav,librispeech_8086,standard,3.96,-0.11,я чувствовал всю шкурную мерзость всякой политики
librispeech_8086_icemarch_01_gul_0038,librispeech_8086/librispeech_8086_icemarch_01_gul_0038.wav,librispeech_8086,standard,10.32,-0.16,я видел что у прекрасной женщины революции под красной шляпой вместо лица рыло свиньи я искал выхода я колебался
librispeech_8086_icemarch_01_gul_0040,librispeech_8086/librispeech_8086_icemarch_01_gul_0040.wav,librispeech_8086,standard,7.06,-0.04,и мне показалось что я себя убедил был сочельник звонок
librispeech_8086_icemarch_01_gul_0041,librispeech_8086/librispeech_8086_icemarch_01_gul_0041.wav,librispeech_8086,standard,10.6,-0.09,я удивлен входит прапорщик нашего полка к он сибиряк зачем он приехал я догадываюсь
librispeech_8086_icemarch_01_gul_0044,librispeech_8086/librispeech_8086_icemarch_01_gul_0044.wav,librispeech_8086,standard,4.95,-0.05,нам предстоит громадная работа приезжайте я жду вас
librispeech_8086_icemarch_01_gul_0045,librispeech_8086/librispeech_8086_icemarch_01_gul_0045.wav,librispeech_8086,standard,9.68,-0.4,но если у вас есть хоть маленькое сомненье тогда не надо я напряженно думаю день два
librispeech_8086_icemarch_01_gul_0046,librispeech_8086/librispeech_8086_icemarch_01_gul_0046.wav,librispeech_8086,standard,7.26,-0.39,сомненье мое становится маленьким маленьким может быть я просто боюсь спрашиваю я себя
librispeech_8086_icemarch_01_gul_0047,librispeech_8086/librispeech_8086_icemarch_01_gul_0047.wav,librispeech_8086,standard,4.46,-0.05,может быть я подвожу теории для оправдания своей трусости
librispeech_8086_icemarch_01_gul_0049,librispeech_8086/librispeech_8086_icemarch_01_gul_0049.wav,librispeech_8086,standard,5.16,-0.06,поеду как ни тяжело мне оставить мать семью уют
librispeech_8086_icemarch_01_gul_0050,librispeech_8086/librispeech_8086_icemarch_01_gul_0050.wav,librispeech_8086,standard,6.2,-0.03,и одновременно со мной думает и страдает мама я решил
librispeech_8086_icemarch_01_gul_0051,librispeech_8086/librispeech_8086_icemarch_01_gul_0051.wav,librispeech_8086,standard,2.76,-0.03,мама готова перенести новую боль
librispeech_8086_icemarch_01_gul_0052,librispeech_8086/librispeech_8086_icemarch_01_gul_0052.wav,librispeech_8086,standard,3.84,-0.47,зимние сумерки темным узором ложатся на зеленую гостиную
librispeech_8086_icemarch_01_gul_0053,librispeech_8086/librispeech_8086_icemarch_01_gul_0053.wav,librispeech_8086,standard,7.8,-0.07,слышно как около дома поскрипывает на морозе деревянный тротуар в гостиной нет огня я сижу с мамой
librispeech_8086_icemarch_01_gul_0054,librispeech_8086/librispeech_8086_icemarch_01_gul_0054.wav,librispeech_8086,standard,2.34,-0.02,она плакала и тихо говорит
librispeech_8086_icemarch_01_gul_0055,librispeech_8086/librispeech_8086_icemarch_01_gul_0055.wav,librispeech_8086,standard,8.66,-0.07,мне очень больно но будет еще больнее если ты поедешь и разочаруешься если ты не найдешь там того о чем думаешь
librispeech_8086_icemarch_01_gul_0056,librispeech_8086/librispeech_8086_icemarch_01_gul_0056.wav,librispeech_8086,standard,12.14,-0.32,я об этом думал я этого боюсь но гарантия имя корнилова и учредительное собрание и мы оба хотим верить и я верю
librispeech_8086_icemarch_01_gul_0057,librispeech_8086/librispeech_8086_icemarch_01_gul_0057.wav,librispeech_8086,standard,2.22,-0.05,был кажется третий день рождества
librispeech_8086_icemarch_01_gul_0058,librispeech_8086/librispeech_8086_icemarch_01_gul_0058.wav,librispeech_8086,standard,2.7,-0.05,мы уезжали семь человек офицеров
librispeech_8086_icemarch_01_gul_0060,librispeech_8086/librispeech_8086_icemarch_01_gul_0060.wav,librispeech_8086,standard,8.32,-0.06,мама зашивает ладанки надевает на нас с братом и беззвучно плачет мы ободряем прощаемся
librispeech_8086_icemarch_01_gul_0061,librispeech_8086/librispeech_8086_icemarch_01_gul_0061.wav,librispeech_8086,standard,11.7,-0.37,и я чувствую на щеках своих слезы матери синий вечер в воздухе серебрятся блестки небо звездное мы идем на вокзал
librispeech_8086_icemarch_01_gul_0062,librispeech_8086/librispeech_8086_icemarch_01_gul_0062.wav,librispeech_8086,standard,11.91,-0.07,на душе грустно но успокоением служит добровольно иду делать большое дело вокзал набит солдатами все переполнено
librispeech_8086_icemarch_01_gul_0064,librispeech_8086/librispeech_8086_icemarch_01_gul_0064.wav,librispeech_8086,standard,2.6,-0.05,мы ждем среди солдат на полу
librispeech_8086_icemarch_01_gul_0065,librispeech_8086/librispeech_8086_icemarch_01_gul_0065.wav,librispeech_8086,standard,3.78,-0.07,подходит солдат нашего полка о чем то развязно говорит
librispeech_8086_icemarch_01_gul_0066,librispeech_8086/librispeech_8086_icemarch_01_gul_0066.wav,librispeech_8086,standard,6.34,-0.33,под утро усталые с трудом садимся в поезд и едем на дон
librispeech_8086_icemarch_01_gul_0067,librispeech_8086/librispeech_8086_icemarch_01_gul_0067.wav,librispeech_8086,standard,5.52,-0.08,на дон следующий день зимний яркий
librispeech_8086_icemarch_01_gul_0068,librispeech_8086/librispeech_8086_icemarch_01_gul_0068.wav,librispeech_8086,standard,6.76,-0.08,поезд тихо тащится по снежным полям и подолгу стоит на станциях помню станцию лиски
librispeech_8086_icemarch_01_gul_0069,librispeech_8086/librispeech_8086_icemarch_01_gul_0069.wav,librispeech_8086,standard,9.2,-0.06,я послал маме шифрованную телеграмму пересели и едем ночью обыск в вагоне темно
librispeech_8086_icemarch_01_gul_0071,librispeech_8086/librispeech_8086_icemarch_01_gul_0071.wav,librispeech_8086,standard,5.26,-0.04,у кого есть оружие сдавайте товарищи подошли ко мне
librispeech_8086_icemarch_01_gul_0072,librispeech_8086/librispeech_8086_icemarch_01_gul_0072.wav,librispeech_8086,standard,4.5,-0.07,я закрыл глаза и притворился спящим прислонившись к окну вагона
librispeech_8086_icemarch_01_gul_0073,librispeech_8086/librispeech_8086_icemarch_01_gul_0073.wav,librispeech_8086,standard,5.1,-0.12,а это чей чемодан у меня был мешок вьюк
librispeech_8086_icemarch_01_gul_0074,librispeech_8086/librispeech_8086_icemarch_01_gul_0074.wav,librispeech_8086,standard,12.84,-0.23,ваш товарищ товарищ сказал он и взял меня за плечо я проснулся мой откройте открываю он роется
librispeech_8086_icemarch_01_gul_0075,librispeech_8086/librispeech_8086_icemarch_01_gul_0075.wav,librispeech_8086,standard,4.28,-0.22,а документы есть есть и лезу в карман
librispeech_8086_icemarch_01_gul_0076,librispeech_8086/librispeech_8086_icemarch_01_gul_0076.wav,librispeech_8086,standard,5.54,-0.27,ну ладно и проходят дальше утро
librispeech_8086_icemarch_01_gul_0077,librispeech_8086/librispeech_8086_icemarch_01_gul_0077.wav,librispeech_8086,standard,5.06,-0.08,слава богу переехали на казачью сторону народу в поезде стало мало
librispeech_8086_icemarch_01_gul_0078,librispeech_8086/librispeech_8086_icemarch_01_gul_0078.wav,librispeech_8086,standard,4.06,-0.12,я не бывал на дону вглядываясь в людей смотрю в окна
librispeech_8086_icemarch_01_gul_0079,librispeech_8086/librispeech_8086_icemarch_01_gul_0079.wav,librispeech_8086,standard,5.48,-0.05,вошли несколько казаков с винтовками шашками сели рядом разговаривают
librispeech_8086_icemarch_01_gul_0083,librispeech_8086/librispeech_8086_icemarch_01_gul_0083.wav,librispeech_8086,standard,6.2,-0.05,мрачно отозвался хмурый молодой казак вскоре они вышли из вагона
librispeech_8086_icemarch_01_gul_0084,librispeech_8086/librispeech_8086_icemarch_01_gul_0084.wav,librispeech_8086,standard,7.6,-0.13,я понял что эти казаки из частей стоявших на границе области на случай вторжения большевиков
librispeech_8086_icemarch_01_gul_0086,librispeech_8086/librispeech_8086_icemarch_01_gul_0086.wav,librispeech_8086,standard,14.0,-0.49,на платформе много военных солдат офицеров встречаются юнкера офицеры в погонах чувствуется оживление приподнятость едем дальше я думаю скоро новочеркасск
librispeech_8086_icemarch_01_gul_0087,librispeech_8086/librispeech_8086_icemarch_01_gul_0087.wav,librispeech_8086,standard,4.44,-0.41,туда сбежалось лучшее лихорадочно организуется
librispeech_8086_icemarch_01_gul_0088,librispeech_8086/librispeech_8086_icemarch_01_gul_0088.wav,librispeech_8086,standard,3.62,-0.08,отсюда тронется волна национального возрождения
librispeech_8086_icemarch_01_gul_0089,librispeech_8086/librispeech_8086_icemarch_01_gul_0089.wav,librispeech_8086,standard,4.1,-0.08,во главе национальный герой казак лавр корнилов
librispeech_8086_icemarch_01_gul_0090,librispeech_8086/librispeech_8086_icemarch_01_gul_0090.wav,librispeech_8086,standard,5.62,-0.07,вокруг него объединилось все забыв партийные классовые счеты
librispeech_8086_icemarch_01_gul_0091,librispeech_8086/librispeech_8086_icemarch_01_gul_0091.wav,librispeech_8086,standard,4.64,-0.06,учредительное собрание спасение родины заявляет он
librispeech_8086_icemarch_01_gul_0092,librispeech_8086/librispeech_8086_icemarch_01_gul_0092.wav,librispeech_8086,standard,11.43,-0.1,и все подхватывают лозунг его идут и стар и мал буржуазия минины офицерство пожарские весь народ подымается
librispeech_8086_icemarch_01_gul_0093,librispeech_8086/librispeech_8086_icemarch_01_gul_0093.wav,librispeech_8086,standard,5.9,-0.05,организуются национальные полки армии реют флаги знамена
librispeech_8086_icemarch_01_gul_0094,librispeech_8086/librispeech_8086_icemarch_01_gul_0094.wav,librispeech_8086,standard,3.24,-0.36,оркестры гремят какой то новый гимн
librispeech_8086_icemarch_01_gul_0095,librispeech_8086/librispeech_8086_icemarch_01_gul_0095.wav,librispeech_8086,standard,5.98,-0.06,на москву отдает приказ он на москву гудит везде
librispeech_8086_icemarch_01_gul_0096,librispeech_8086/librispeech_8086_icemarch_01_gul_0096.wav,librispeech_8086,standard,9.58,-0.22,и армия возрождения горящая одной страстью счастье родины счастье народа русского идет как один
librispeech_8086_icemarch_01_gul_0097,librispeech_8086/librispeech_8086_icemarch_01_gul_0097.wav,librispeech_8086,standard,7.86,-0.09,она почти не встречает сопротивления ведь она народная армия ведь это нация встала
librispeech_8086_icemarch_01_gul_0098,librispeech_8086/librispeech_8086_icemarch_01_gul_0098.wav,librispeech_8086,standard,3.74,-0.19,ведь лозунг ее все для русского народа
librispeech_8086_icemarch_01_gul_0100,librispeech_8086/librispeech_8086_icemarch_01_gul_0100.wav,librispeech_8086,standard,6.25,-0.11,казак корнилов спаял всех огнем любви к нации он спас родину
librispeech_8086_icemarch_01_gul_0101,librispeech_8086/librispeech_8086_icemarch_01_gul_0101.wav,librispeech_8086,standard,5.46,-0.07,и передает власть представителям народа учредительному собранию
librispeech_8086_icemarch_01_gul_0102,librispeech_8086/librispeech_8086_icemarch_01_gul_0102.wav,librispeech_8086,standard,6.0,-0.06,россия сильна счастьем всех граждан она могуча своей свободой
librispeech_8086_icemarch_01_gul_0103,librispeech_8086/librispeech_8086_icemarch_01_gul_0103.wav,librispeech_8086,standard,9.22,-0.07,она говорит миру свое слово и в слове этом звучит что то простое русское христианское
